DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2012-05-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.962,11.644,100,%,33.962,90.942,4.89,720,116322,4587,,production,OP
2012-05-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.831,11.568,100,%,33.831,91.208,4.761,719,116174,4521,,production,OP
2012-05-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.923,11.571,100,%,33.923,91.168,4.774,728,117694,4597,,production,OP
2012-05-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.232,11.491,100,%,34.232,88.824,5.176,728,117522,4589,,production,OP
2012-05-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.175,11.399,100,%,34.175,88.921,5.097,728,117475,4572,,production,OP
2012-05-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.819,11.589,100,%,33.819,91.46,4.74,726,117206,4544,,production,OP
2012-05-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.945,11.499,100,%,33.945,91.139,4.869,724,117383,4556,,production,OP
2012-05-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.927,11.509,100,%,33.927,91.323,4.847,726,117383,4562,,production,OP
2012-05-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.901,11.591,100,%,33.901,91.636,4.813,726,117450,4911,,production,OP
2012-05-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.923,11.518,100,%,33.923,91.565,4.838,727,117676,5218,,production,OP
2012-05-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.047,11.483,100,%,34.047,91.494,4.972,746,120715,4360,,production,OP
2012-05-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.95,11.481,100,%,33.95,91.709,4.872,746,120324,4459,,production,OP
2012-05-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,17.69,0,0,35.036,11.001,76.29265,%,35.036,90.318,6.545,466,78236,3237,,production,OP
2012-05-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.677,11.117,99.84263,%,33.677,90.695,4.857,692,113395,4434,,production,OP
2012-05-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.876,11.509,99.9664,%,33.876,91.201,5.109,711,116500,4375,,production,OP
2012-05-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.912,11.513,100,%,33.912,91.957,5.121,716,116173,4304,,production,OP
2012-05-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.693,11.509,100,%,33.693,92.242,4.866,723,117062,4438,,production,OP
2012-05-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.729,11.58,100,%,33.729,92.459,4.887,730,117959,4475,,production,OP
2012-05-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.765,11.466,100,%,33.765,92.235,4.922,736,118570,4482,,production,OP
2012-05-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.85,11.33,100,%,33.85,91.9,5.004,739,118950,4467,,production,OP
2012-05-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.865,11.301,100,%,33.865,91.917,5.018,735,118867,4471,,production,OP
2012-05-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.871,11.314,100,%,33.871,92.009,5.022,735,118897,4482,,production,OP
2012-06-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.947,11.224,100,%,33.947,91.682,5.101,735,119127,4494,,production,OP
2012-06-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.945,11.173,100,%,33.945,91.714,5.098,734,119118,4465,,production,OP
2012-06-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.913,11.099,100,%,33.913,91.695,5.071,730,118569,4469,,production,OP
2012-06-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.93,11.064,100,%,33.93,91.636,5.084,729,118559,4483,,production,OP
2012-06-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.992,11.173,100,%,33.992,91.89,5.034,727,118012,4499,,production,OP
2012-06-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.354,11.11,100,%,34.354,90.68,5.514,730,118550,4501,,production,OP
2012-06-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.428,10.97,100,%,34.428,89.915,5.599,746,120888,4530,,production,OP
2012-06-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.224,10.934,100,%,34.224,89.992,5.386,744,120490,4538,,production,OP
2012-06-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.071,11.054,100,%,34.071,91.404,5.221,743,120841,4552,,production,OP
2012-06-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.937,11.119,100,%,33.937,92.062,5.065,746,120834,4600,,production,OP
2012-06-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.01,11.057,100,%,34.01,91.964,5.038,736,119576,4582,,production,OP
2012-06-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.951,10.984,100,%,33.951,91.791,5.094,742,120569,4600,,production,OP
2012-06-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.33,0,0,35.692,10.479,100,%,35.692,89.793,6.855,632,104149,4150,,production,OP
2012-06-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.552,11.079,99.97911,%,33.552,92.067,4.693,715,115955,4582,,production,OP
2012-06-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.865,11.139,100,%,33.865,91.693,4.996,724,117529,4617,,production,OP
2012-06-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.811,11.095,100,%,33.811,92.147,4.917,730,118652,4606,,production,OP
2012-06-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.759,11.092,100,%,33.759,92.386,4.863,732,118545,4581,,production,OP
2012-06-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.785,11.136,100,%,33.785,92.432,4.895,731,118345,4596,,production,OP
2012-06-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.989,11.125,100,%,33.989,92.178,5.108,732,118736,4608,,production,OP
2012-06-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,16,0,0,48.992,7.76,56.59742,%,48.992,78.048,7.775,376,61340,2894,,production,OP
2012-06-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.851,10.541,99.71172,%,32.851,90.976,3.876,640,104777,4839,,production,OP
2012-06-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.432,10.929,100,%,33.432,90.34,4.426,672,109055,4556,,production,OP
2012-06-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.577,10.954,100,%,33.577,90.547,4.552,685,111537,4553,,production,OP
2012-06-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.581,10.985,100,%,33.581,90.529,4.534,690,112212,4492,,production,OP
2012-06-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.292,10.958,100,%,33.292,91.897,4.248,693,112782,4372,,production,OP
2012-06-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.314,10.933,100,%,33.314,91.881,4.273,693,113044,4481,,production,OP
2012-06-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.34,11.005,100,%,33.34,92.082,4.292,646,105279,4508,,production,OP
2012-06-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.591,10.953,100,%,33.591,91.635,4.544,649,105474,4520,,production,OP
2012-06-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.926,10.825,100,%,33.926,90.783,4.878,652,105861,4389,,production,OP
2012-06-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.947,10.859,100,%,33.947,90.783,4.891,652,106241,4423,,production,OP
2012-07-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.877,10.857,100,%,33.877,90.993,4.815,657,106369,4086,,production,OP
2012-07-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.568,10.88,100,%,33.568,91.936,4.507,671,108717,4596,,production,OP
2012-07-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.689,10.81,100,%,33.689,91.583,4.65,671,108586,4464,,production,OP
2012-07-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.807,10.734,100,%,33.807,91.238,4.77,670,108872,4476,,production,OP
2012-07-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.836,10.728,100,%,33.836,91.392,4.801,671,109367,4479,,production,OP
2012-07-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.645,10.81,100,%,33.645,92.06,4.594,670,109433,4435,,production,OP
2012-07-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.547,10.797,100,%,33.547,92.154,4.474,672,109385,4403,,production,OP
2012-07-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.665,10.75,100,%,33.665,92.006,4.601,671,109073,4387,,production,OP
2012-07-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.549,10.682,100,%,33.549,92.063,4.47,688,112044,4531,,production,OP
2012-07-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.597,10.65,100,%,33.597,91.974,4.517,686,111675,4540,,production,OP
2012-07-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.63,10.693,100,%,33.63,92.055,4.55,686,111868,4574,,production,OP
2012-07-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.632,10.662,100,%,33.632,92.093,4.545,688,112277,4549,,production,OP
2012-07-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.639,10.667,100,%,33.639,92.121,4.552,691,112559,4518,,production,OP
2012-07-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.627,10.645,100,%,33.627,92.107,4.542,690,111910,4542,,production,OP
2012-07-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.826,10.62,100,%,33.826,91.335,4.746,689,111537,4558,,production,OP
2012-07-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.674,10.647,100,%,33.674,92.057,4.596,690,111518,4564,,production,OP
2012-07-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.7,10.617,100,%,33.7,92.041,4.622,690,111703,4558,,production,OP
2012-07-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.804,10.611,100,%,33.804,91.929,4.727,690,112240,4552,,production,OP
2012-07-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.717,10.487,97.91667,%,33.717,91.926,4.64,691,112606,4548,,production,OP
2012-07-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.691,10.447,100,%,33.691,91.883,4.617,689,112077,4567,,production,OP
2012-07-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.724,10.517,100,%,33.724,91.882,4.654,689,111175,4560,,production,OP
2012-07-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.091,10.456,100,%,34.091,90.452,5.037,688,111406,4576,,production,OP
2012-07-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,34.071,10.708,100,%,34.071,90.036,4.999,689,111627,4579,,production,OP
2012-07-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.897,10.782,100,%,33.897,91.688,4.833,690,111644,4602,,production,OP
2012-07-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.642,10.812,100,%,33.642,92.212,4.567,688,111443,4599,,production,OP
2012-07-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.599,10.797,100,%,33.599,92.26,4.536,687,111153,4588,,production,OP
2012-07-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.878,10.635,100,%,33.878,91.089,4.828,685,111214,4563,,production,OP
2012-07-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.856,10.648,100,%,33.856,90.829,4.79,683,111120,4525,,production,OP
2012-07-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.967,10.649,100,%,33.967,91.214,4.915,685,111727,4542,,production,OP
2012-07-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.874,10.733,100,%,33.874,91.899,4.803,699,113918,4549,,production,OP
2012-07-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.652,10.757,100,%,33.652,92.332,4.567,703,114525,4557,,production,OP
2012-08-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.877,10.61,100,%,33.877,91.509,4.82,700,112068,4562,,production,OP
2012-08-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.859,10.571,100,%,33.859,91.529,4.801,699,113267,4551,,production,OP
2012-08-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.834,10.596,100,%,33.834,91.579,4.779,698,113169,4521,,production,OP
2012-08-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.603,10.671,100,%,33.603,92.277,4.527,694,113527,4508,,production,OP
2012-08-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.709,10.667,100,%,33.709,92.168,4.636,691,113527,4546,,production,OP
2012-08-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.711,10.72,100,%,33.711,92.341,4.628,696,113259,4623,,production,OP
2012-08-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.727,10.606,100,%,33.727,92.167,4.641,697,113204,4647,,production,OP
2012-08-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.723,10.584,100,%,33.723,92.094,4.644,697,116964,4643,,production,OP
2012-08-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.691,10.612,100,%,33.691,92.163,4.623,694,112557,4631,,production,OP
2012-08-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.083,10.617,100,%,33.083,92.242,4.826,698,113243,4653,,production,OP
2012-08-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.465,10.694,100,%,32.465,92.348,5.077,702,115204,4650,,production,OP
2012-08-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.422,10.69,99.99992,%,32.422,92.092,5.32,698,114040,4710,,production,OP
2012-08-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.63,0,0,50.951,10.32,21.99157,%,50.951,89.012,21.297,633,12123,-458,,production,OP
2012-08-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,2.404,0.66,1.24853,%,2.404,16.007,2.225,0,0,0,,production,OP
2012-08-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,2.356,0.507,15.31057,%,2.356,16.094,2.294,0,0,0,,production,OP
2012-08-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,2.289,0.412,38.44189,%,2.289,15.707,2.27,0,0,0,,production,OP
2012-08-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,2.134,0.294,0.13821,%,2.134,16.162,2.108,0,0,0,,production,OP
2012-08-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,2.05,0.243,0.05399,%,2.05,15.89,2.025,0,0,0,,production,OP
2012-08-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.978,0.205,1.01499,%,1.978,15.719,1.945,0,0,0,,production,OP
2012-08-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.939,0.189,14.79343,%,1.939,15.514,1.89,0,0,0,,production,OP
2012-08-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.91,0.172,14.1733,%,1.91,15.228,1.859,0,0,0,,production,OP
2012-08-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.906,0.151,13.80923,%,1.906,15.416,1.854,0,0,0,,production,OP
2012-08-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.892,0.136,12.07724,%,1.892,15.421,1.825,0,0,0,,production,OP
2012-08-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.881,0.127,6.99108,%,1.881,15.064,1.827,0,0,0,,production,OP
2012-08-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.943,0.127,0,%,1.943,13.81,1.781,0,0,0,,production,OP
2012-08-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,2.132,0.107,0.69,%,2.132,14.86,2.009,0,0,0,,production,OP
2012-08-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.849,0.103,0.98339,%,1.849,15.193,1.726,0,0,0,,production,OP
2012-08-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.734,0.105,1.02776,%,1.734,14.017,1.617,0,0,0,,production,OP
2012-08-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.585,0.095,1.02472,%,1.585,12.894,1.482,0,0,0,,production,OP
2012-09-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.554,0.081,0.97073,%,1.554,13.364,1.437,0,0,0,,production,OP
2012-09-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.501,0.067,0.87842,%,1.501,14.365,1.379,0,0,0,,production,OP
2012-09-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.54,0.065,0.87206,%,1.54,14.532,1.417,0,0,0,,production,OP
2012-09-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,1.344,0.074,1.23069,%,1.344,13.043,1.22,0,0,0,,production,OP
2012-09-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,4.116,0.045,1.31086,%,4.116,12.745,3.965,0,0,0,,production,OP
2012-09-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,123.567,0.057,1.40008,%,123.567,15.929,97.719,0,0,0,,production,OP
2012-09-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,125.157,0.038,1.17159,%,125.157,13.228,116.733,0,0,0,,production,OP
2012-09-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,123.102,8.173,2.61737,%,123.102,14.811,98.063,0,0,0,,production,OP
2012-09-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,125.358,9.727,1.31577,%,125.358,11.333,117.433,0,0,0,,production,OP
2012-09-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,125.263,9.654,1.3153,%,125.263,12.038,113.514,0,0,0,,production,OP
2012-09-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,124.096,9.647,1.3234,%,124.096,12.874,94.988,0,0,0,,production,OP
2012-09-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,123.409,9.502,1.27718,%,123.409,10.93,94.345,0,0,0,,production,OP
2012-09-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,123.36,9.451,1.22464,%,123.36,12.076,94.337,0,0,0,,production,OP
2012-09-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,123.305,9.4,1.22043,%,123.305,12.604,94.334,0,0,0,,production,OP
2012-09-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,2.99,0,0,34.599,23.807,15.89492,%,34.599,77.679,3.729,193,26891,638,,production,OP
2012-09-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.495,24.912,98.36475,%,33.495,87.234,3.206,820,130030,3875,,production,OP
2012-10-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.093,22.128,98.39325,%,32.093,88.663,4.139,795,125971,4243,,production,OP
2012-10-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.667,21.67,98.40752,%,32.667,89.09,4.603,740,115951,4500,,production,OP
2012-10-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.261,22.598,98.42267,%,32.261,89.842,4.943,799,124553,4584,,production,OP
2012-10-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.033,23.037,98.43858,%,32.033,91.178,4.949,830,128238,4596,,production,OP
2012-10-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.32,23.115,98.42702,%,32.32,91.352,5.223,730,113101,4604,,production,OP
2012-10-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.327,22.822,98.43373,%,32.327,91.5,5.216,728,113405,4621,,production,OP
